gene_id,monomer_id,mean_functional_units,num_complexes,is_functional
G7487,G7487-MONOMER[c],0.0,1,False
G7486,G7486-MONOMER[c],0.0,1,False
G7485,G7485-MONOMER[c],0.0,1,False
G6845,G6845-MONOMER[i],0.0,1,False
G6846,G6846-MONOMER[i],0.0,1,False
Unknown,4FE-4S[c],0.0,1,False
EG11062,EG11062-MONOMER[c],0.0,1,False
EG11061,EG11061-MONOMER[c],0.0,1,False
EG11906,EG11906-MONOMER[c],0.0,1,False
Unknown,TU0-12938[c],0.0,1,False
EG11063,EG11063-MONOMER[c],0.0,1,False
EG10300,EG10300-MONOMER[c],0.0,1,False
EG11912,EG11912-MONOMER[c],0.0,1,False
G7145,G7145-MONOMER[c],0.0,1,False
EG11908,FRWC-MONOMER[i],0.0,1,False
EG11909,FRWB-MONOMER[c],0.0,1,False
EG10116,EG10116-MONOMER[c],0.0,1,False
Unknown,MONOMER0-1781[c],0.0,1,False
EG10173,CYDA-MONOMER[m],0.0,1,False
EG10115,BGLF-MONOMER[i],0.0,1,False
EG12259,EG12259-MONOMER[i],0.0,1,False
EG12260,EG12260-MONOMER[i],0.0,1,False
EG10862,EG10862-MONOMER[c],0.0,1,False
Unknown,TU543[c],0.0,1,False
G0-10441,MONOMER0-2663[i],0.0,1,False
G0-10594,MONOMER0-2822[m],0.0,1,False
EG12835,YHDX-MONOMER[i],0.0,1,False
EG10174,CYDB-MONOMER[m],0.0,1,False
EG12836,YHDY-MONOMER[i],0.0,1,False
G0-10460,MONOMER0-2682[i],0.0,1,False
G7171,G7171-MONOMER[i],0.0,1,False
EG12837,YHDZ-MONOMER[i],0.0,1,False
EG10717,EG10717-MONOMER[c],0.0,3,False
EG10718,EG10718-MONOMER[c],0.0,3,False
EG10267,ACRF-MONOMER[m],0.0,1,False
Unknown,PD03576[c],0.0,1,False
Unknown,GLYCEROL-3P[c],0.0,1,False
Unknown,EG10157-MONOMER[c],0.0,1,False
EG12415,GATB-MONOMER[c],0.0,1,False
EG12414,GATA-MONOMER[c],0.0,1,False
EG12075,NIKA-MONOMER[p],0.0,1,False
Unknown,ARABINOSE[c],0.0,1,False
Unknown,GATC-MONOMER[i],0.0,1,False
Unknown,PC00003[c],0.0,1,False
EG12076,NIKB-MONOMER[i],0.0,1,False
EG12079,NIKE-MONOMER[i],0.0,1,False
EG12078,NIKD-MONOMER[i],0.0,1,False
EG12077,NIKC-MONOMER[i],0.0,1,False
EG10266,EG10266-MONOMER[m],0.0,1,False
G7213,G7213-MONOMER[c],0.0,1,False
G6520,G6520-MONOMER[c],0.0,1,False
Unknown,TU0-8518[c],0.0,1,False
EG10716,EG10716-MONOMER[c],0.0,3,False
Unknown,G6577-MONOMER[c],0.0,1,False
EG11250,EG11250-MONOMER[c],0.0,1,False
EG10232,DMSA-MONOMER[i],0.0,1,False
EG11412,EG11412-MONOMER[c],0.0,2,False
G6648,YCJN-MONOMER[i],0.0,1,False
G6650,YCJP-MONOMER[i],0.0,1,False
G6649,YCJO-MONOMER[i],0.0,1,False
Unknown,EG10574-MONOMER[c],0.0,2,False
Unknown,YHDW-MONOMER[p],0.0,1,False
Unknown,EG10605-MONOMER[i],0.0,1,False
Unknown,YCJV-MONOMER[c],0.0,1,False
EG11791,CMTB-MONOMER[c],0.0,1,False
EG13139,AMINEOXID-MONOMER[p],0.0,1,False
EG11792,CMTA-MONOMER[i],0.0,1,False
G7212,G7212-MONOMER[c],0.0,1,False
EG12769,AGAB-MONOMER[c],0.0,1,False
G7635,AGAD-MONOMER[i],0.0,1,False
EG10720,PHNK-MONOMER[c],0.0,2,False
Unknown,NITRATE[p],0.0,1,False
Unknown,NARX-CPLX[i],0.0,1,False
G6157,G6157-MONOMER[p],0.0,1,False
EG12096,EG12096-MONOMER[c],0.0,1,False
G6858,B1600-MONOMER[i],0.0,1,False
G6857,B1599-MONOMER[i],0.0,1,False
EG12284,LYXK-MONOMER[c],0.0,1,False
G7347,G7347-MONOMER[i],0.0,1,False
EG12073,EG12073-MONOMER[i],0.0,1,False
EG11500,EG11500-MONOMER[c],0.0,2,False
Unknown,EG10245-MONOMER[c],0.0,3,False
Unknown,CPLX0-7677[c],0.0,1,False
EG12770,AGAC-MONOMER[i],0.0,1,False
EG12241,YHIV-MONOMER[m],0.0,1,False
EG12240,EG12240-MONOMER[i],0.0,1,False
G6670,G6670-MONOMER[c],0.0,1,False
G6669,G6669-MONOMER[c],0.0,1,False
EG10234,DMSC-MONOMER[i],0.0,1,False
EG10233,DMSB-MONOMER[i],0.0,1,False
G6156,G6156-MONOMER[p],0.0,1,False
G6155,G6155-MONOMER[i],0.0,1,False
Unknown,G8221-MONOMER[c],0.0,1,False
EG10501,SMALLILVM-MONOMER[c],0.0,1,False
Unknown,CPLX0-7797[c],0.0,1,False
G7500,G7500-MONOMER[i],0.0,1,False
EG10639,NARH-MONOMER[m],0.0,1,False
EG10640,NARI-MONOMER[m],0.0,1,False
G6988,G6988-MONOMER[c],0.0,2,False
G6989,G6989-MONOMER[c],0.0,1,False
EG12522,GALACTARDEHYDRA-MONOMER[c],0.0,1,False
G7940,G7940-MONOMER[c],0.0,1,False
EG11228,FDNH-MONOMER[m],0.0,2,False
EG10638,NARG-MONOMER[m],0.0,1,False
EG12462,YJDE-MONOMER[i],0.0,1,False
G7264,MONOMER0-5[i],0.0,1,False
EG10052,ARABISOM-MONOMER[c],0.0,1,False
EG11865,EG11865-MONOMER[c],0.0,1,False
Unknown,TU0-4761[c],0.0,1,False
EG11227,FDNG-MONOMER[m],0.0,2,False
EG11229,FDNI-MONOMER[m],0.0,2,False
Unknown,CPLX0-7701[c],0.0,1,False
EG12281,MONOMER0-422[i],0.0,1,False
G6528,G6528-MONOMER[i],0.0,1,False
G6529,G6529-MONOMER[i],0.0,1,False
EG12283,EG12283-MONOMER[p],0.0,1,False
G6779,YDDQ-MONOMER[i],0.0,1,False
EG12282,EG12282-MONOMER[i],0.0,1,False
G6781,YDDS-MONOMER[p],0.0,1,False
G6780,YDDR-MONOMER[i],0.0,1,False
G7233,G7233-MONOMER[i],0.0,1,False
G6777,YDDO-MONOMER[i],0.0,1,False
G6778,YDDP-MONOMER[i],0.0,1,False
EG13283,EMRY-MONOMER[i],0.0,1,False
G7827,DCUS-MONOMER[c],0.0,1,False
Unknown,SUC[p],0.0,1,False
Unknown,CPLX0-7702[c],0.0,1,False
EG10219,DEOA-MONOMER[c],0.0,1,False
EG10729,MONOMER0-282[o],0.0,1,False
EG10713,PHNC-MONOMER[i],0.0,1,False
Unknown,TU0-4822[c],0.0,1,False
G7499,G7499-MONOMER[c],0.0,1,False
EG10285,FORMATEDEHYDROGH-MONOMER[c],0.0,1,False
EG11815,EG11815-MONOMER[p],0.0,1,False
G7314,G7314-MONOMER[m],0.0,1,False
EG10719,EG10719-MONOMER[c],0.0,3,False
G6848,G6848-MONOMER[i],0.0,1,False
G6847,G6847-MONOMER[c],0.0,1,False
G7665,YHBN-MONOMER[o],0.0,1,False
Unknown,INDOLE[p],0.0,1,False
EG11680,YHBG-MONOMER[i],0.0,1,False
G7889,G7889-MONOMER[m],0.0,1,False
EG11289,EG11289-MONOMER[c],0.0,1,False
G7888,G7888-MONOMER[m],0.0,1,False
EG10826,EG10826-MONOMER[c],0.0,1,False
EG10825,EG10825-MONOMER[c],0.0,1,False
EG10824,EG10824-MONOMER[c],0.0,1,False
Unknown,TU0-8839[c],0.0,1,False
EG10575,EG10575-MONOMER[c],0.0,1,False
EG11814,TORA-MONOMER[p],0.0,1,False
G7664,G7664-MONOMER[m],0.0,1,False
EG11863,FRVB-MONOMER[i],0.0,1,False
EG11864,FRVA-MONOMER[m],0.0,1,False
EG12030,EG12030-MONOMER[c],0.0,1,False
Unknown,PHNE-MONOMER[i],0.0,1,False
EG10714,PHND-MONOMER[p],0.0,1,False
G7892,GLUCONREDUCT-MONOMER[c],0.00042408821034775233,1,False
EG11561,CAIT-MONOMER[i],0.0008481764206955047,1,False
EG12256,EG12256-MONOMER[i],0.0008481764206955047,1,False
G6949,G6949-MONOMER[p],0.0008481764206955047,1,False
G6950,YNJC-MONOMER[m],0.0008481764206955047,1,False
EG10647,NARY-MONOMER[m],0.0008481764206955047,1,False
G6951,YNJD-MONOMER[i],0.0008481764206955047,1,False
EG11952,EG11952-MONOMER[m],0.0008481764206955047,1,False
G7652,G7652-MONOMER[c],0.0008481764206955047,1,False
EG12520,YTFT-MONOMER[i],0.0008481764206955047,1,False
EG11953,YJCQ-MONOMER[i],0.0008481764206955047,1,False
EG11954,EG11954-MONOMER[p],0.0008481764206955047,1,False
EG12439,YJFF-MONOMER[i],0.0008481764206955047,1,False
EG12517,YTFQ-MONOMER[p],0.0008481764206955047,1,False
EG12518,YTFR-MONOMER[i],0.0008481764206955047,1,False
EG10648,NARZ-MONOMER[m],0.0008481764206955047,1,False
EG10644,NARV-MONOMER[m],0.0008481764206955047,1,False
G7653,G7653-MONOMER[c],0.0008481764206955047,1,False
G6515,TORT-MONOMER[p],0.0016963528413910093,1,False
EG10820,PD02233[c],0.0016963528413910093,1,False
G7342,G7342-MONOMER[p],0.0016963528413910093,1,False
G7249,MONOMER0-6[i],0.0016963528413910093,1,False
G7246,G7246-MONOMER[m],0.0016963528413910093,1,False
G7250,G7250-MONOMER[c],0.0016963528413910093,1,False
EG10483,EG10483-MONOMER[i],0.0016963528413910093,1,False
G6752,YDCT-MONOMER[i],0.0016963528413910093,1,False
G6751,YDCS-MONOMER[p],0.0016963528413910093,1,False
G7341,YPHE-MONOMER[i],0.0016963528413910093,1,False
EG10655,NIRD-MONOMER[c],0.0016963528413910093,1,False
EG10653,NIRB-MONOMER[c],0.0016963528413910093,1,False
G6753,YDCU-MONOMER[m],0.0016963528413910093,1,False
G6754,YDCV-MONOMER[i],0.0016963528413910093,1,False
G7340,YPHD-MONOMER[i],0.0016963528413910093,1,False
EG12304,SAPD-MONOMER[i],0.002544529262086514,1,False
EG12305,SAPF-MONOMER[i],0.002544529262086514,1,False
G2001,SAPB-MONOMER[i],0.002544529262086514,1,False
EG11801,HYBC-MONOMER[i],0.002544529262086514,2,False
EG11799,HYBA-MONOMER[i],0.002544529262086514,2,False
G2000,SAPC-MONOMER[i],0.002544529262086514,1,False
G7554,MONOMER0-145[m],0.002544529262086514,2,False
EG11800,EG11800-MONOMER[i],0.002544529262086514,2,False
EG10771,PROV-MONOMER[m],0.0029686174724342664,1,False
EG10772,PROW-MONOMER[m],0.0029686174724342664,1,False
EG10773,PROX-MONOMER[m],0.0029686174724342664,1,False
EG12292,ALDDEHYDROGB-MONOMER[c],0.0029686174724342664,1,False
EG11354,EG11354-MONOMER[i],0.00310998020921685,1,False
EG11439,EMRB-MONOMER[i],0.00310998020921685,1,False
EG10342,EG10342-MONOMER[i],0.0033927056827820186,1,False
EG11086,EG11086-MONOMER[i],0.0033927056827820186,1,False
G7424,G7424-MONOMER[i],0.0033927056827820186,1,False
EG11856,FDOI-MONOMER[i],0.0033927056827820186,1,False
EG11858,FDOG-MONOMER[c],0.0033927056827820186,1,False
EG11857,FDOH-MONOMER[m],0.0033927056827820186,1,False
EG11781,CYTOCHROMEC552-MONOMER[p],0.0033927056827820186,1,False
EG11945,CYTOCHROMEC-MONOMER[p],0.0033927056827820186,1,False
G6270,YBBP-MONOMER[i],0.0033927056827820186,1,False
G7703,G7703-MONOMER[m],0.0033927056827820186,1,False
EG11657,YBBA-MONOMER[i],0.0033927056827820186,1,False
G7711,G7711-MONOMER[i],0.0033927056827820186,1,False
G7709,G7709-MONOMER[i],0.0033927056827820186,1,False
G7710,G7710-MONOMER[i],0.0033927056827820186,1,False
EG11379,APPB-MONOMER[i],0.0033927056827820186,1,False
G0-10588,MONOMER0-2817[o],0.0033927056827820186,1,False
EG11380,APPC-MONOMER[i],0.0033927056827820186,1,False
G7706,G7706-MONOMER[i],0.0033927056827820186,1,False
G7248,G7248-MONOMER[c],0.0033927056827820186,1,False
G7237,G7237-MONOMER[c],0.0033927056827820186,1,False
G7705,G7705-MONOMER[i],0.0033927056827820186,1,False
G7702,G7702-MONOMER[i],0.0033927056827820186,1,False
EG12173,EG12173-MONOMER[i],0.0033927056827820186,1,False
G7704,G7704-MONOMER[i],0.0033927056827820186,1,False
G7707,G7707-MONOMER[i],0.0033927056827820186,1,False
G7708,G7708-MONOMER[i],0.0033927056827820186,1,False
EG10777,EG10777-MONOMER[i],0.004240882103477523,1,False
EG10776,EG10776-MONOMER[c],0.004240882103477523,1,False
EG10865,EG10865-MONOMER[c],0.004240882103477523,1,False
EG10868,EG10868-MONOMER[c],0.004240882103477523,1,False
EG10870,EG10870-MONOMER[c],0.004240882103477523,1,False
EG10778,EG10778-MONOMER[i],0.004240882103477523,1,False
EG11414,EG11414-MONOMER[c],0.004240882103477523,2,False
EG10875,EG10875-MONOMER[c],0.004240882103477523,1,False
EG11544,EG11544-MONOMER[c],0.004240882103477523,1,False
EG11413,EG11413-MONOMER[c],0.004240882103477523,2,False
EG10869,EG10869-MONOMER[c],0.004240882103477523,1,False
Unknown,RRLA-RRNA[c],0.004240882103477523,1,False
EG12052,EG12052-MONOMER[i],0.004240882103477523,1,False
Unknown,RRFA-RRNA[c],0.004240882103477523,1,False
EG10889,EG10889-MONOMER[c],0.004240882103477523,1,False
EG10890,EG10890-MONOMER[c],0.004240882103477523,1,False
EG10485,EG10485-MONOMER[c],0.004240882103477523,1,False
EG10864,EG10864-MONOMER[c],0.004240882103477523,1,False
EG10486,EG10486-MONOMER[c],0.004240882103477523,1,False
EG12054,EG12054-MONOMER[i],0.004240882103477523,1,False
EG10866,EG10866-MONOMER[c],0.004240882103477523,1,False
EG10867,EG10867-MONOMER[c],0.004240882103477523,1,False
EG10874,EG10874-MONOMER[c],0.004240882103477523,1,False
EG10872,EG10872-MONOMER[c],0.004240882103477523,1,False
EG10888,EG10888-MONOMER[c],0.004240882103477523,1,False
EG10887,EG10887-MONOMER[c],0.004240882103477523,1,False
EG10886,EG10886-MONOMER[c],0.004240882103477523,1,False
EG10885,EG10885-MONOMER[c],0.004240882103477523,1,False
EG10884,EG10884-MONOMER[c],0.004240882103477523,1,False
EG10883,EG10883-MONOMER[c],0.004240882103477523,1,False
EG10882,EG10882-MONOMER[c],0.004240882103477523,1,False
EG10881,EG10881-MONOMER[c],0.004240882103477523,1,False
EG50002,EG50002-MONOMER[c],0.004240882103477523,1,False
EG50001,EG50001-MONOMER[c],0.004240882103477523,1,False
EG11232,EG11232-MONOMER[c],0.004240882103477523,1,False
EG11231,EG11231-MONOMER[c],0.004240882103477523,1,False
EG10892,EG10892-MONOMER[c],0.004240882103477523,1,False
EG10891,EG10891-MONOMER[c],0.004240882103477523,1,False
EG10877,EG10877-MONOMER[c],0.004240882103477523,1,False
EG10876,EG10876-MONOMER[c],0.004240882103477523,1,False
EG10879,EG10879-MONOMER[c],0.004240882103477523,1,False
EG10878,EG10878-MONOMER[c],0.004240882103477523,1,False
EG10880,EG10880-MONOMER[c],0.004240882103477523,1,False
EG11197,YIDC[m],0.005089058524173028,1,False
G6574,YCFV-MONOMER[i],0.005089058524173028,1,False
EG12062,NAPH-MONOMER[m],0.005089058524173028,1,False
EG12067,NAPA-MONOMER[p],0.005089058524173028,1,False
G6573,YCFU-MONOMER[p],0.005089058524173028,1,False
EG12064,NAPG-MONOMER[i],0.005089058524173028,1,False
EG12061,NAPB-MONOMER[p],0.005089058524173028,1,False
G6575,YCFW-MONOMER[i],0.005089058524173028,1,False
G7399,G7399-MONOMER[i],0.00551314673452078,1,False
EG10478,HYCELARGE-MONOMER[c],0.005937234944868533,2,False
EG10477,HYCD-MONOMER[i],0.005937234944868533,2,False
EG10475,HYCBSMALL-MONOMER[c],0.005937234944868533,2,False
EG10479,HYCF-MONOMER[m],0.005937234944868533,2,False
EG10476,HYCC-MONOMER[i],0.005937234944868533,2,False
EG10480,HYCG-MONOMER[i],0.005937234944868533,2,False
G6410,YBHS-MONOMER[m],0.006785411365564037,1,False
G6409,YBHR-MONOMER[m],0.006785411365564037,1,False
G6411,YBHF-MONOMER[i],0.006785411365564037,1,False
EG10910,EG10910-MONOMER[c],0.007633587786259542,1,False
EG10916,EG10916-MONOMER[c],0.007633587786259542,1,False
EG10915,EG10915-MONOMER[c],0.007633587786259542,1,False
EG10914,EG10914-MONOMER[c],0.007633587786259542,1,False
EG10913,EG10913-MONOMER[c],0.007633587786259542,1,False
Unknown,RRSA-RRNA[c],0.007633587786259542,1,False
EG10908,EG10908-MONOMER[c],0.007633587786259542,1,False
EG10900,EG10900-MONOMER[c],0.007633587786259542,1,False
EG10920,EG10920-MONOMER[c],0.007633587786259542,1,False
EG10903,EG10903-MONOMER[c],0.007633587786259542,1,False
EG10902,EG10902-MONOMER[c],0.007633587786259542,1,False
EG10901,EG10901-MONOMER[c],0.007633587786259542,1,False
EG10909,EG10909-MONOMER[c],0.007633587786259542,1,False
EG10917,EG10917-MONOMER[c],0.007633587786259542,1,False
EG10918,EG10918-MONOMER[c],0.007633587786259542,1,False
EG10919,EG10919-MONOMER[c],0.007633587786259542,1,False
EG10911,EG10911-MONOMER[c],0.007633587786259542,1,False
EG10513,EG10513-MONOMER[i],0.007633587786259542,1,False
EG10515,EG10515-MONOMER[i],0.007633587786259542,1,False
G0-10439,MONOMER0-12[i],0.007633587786259542,1,False
EG10907,EG10907-MONOMER[c],0.007633587786259542,1,False
EG10514,KDPB-MONOMER[i],0.007633587786259542,1,False
EG10906,EG10906-MONOMER[c],0.007633587786259542,1,False
EG10905,EG10905-MONOMER[c],0.007633587786259542,1,False
EG10904,EG10904-MONOMER[c],0.007633587786259542,1,False
EG10912,EG10912-MONOMER[c],0.007633587786259542,1,False
G7300,MONOMER0-154[m],0.008481764206955046,1,False
EG12038,YEJB-MONOMER[i],0.008481764206955046,1,False
EG10333,FUM-MEMB2[m],0.008481764206955046,1,False
EG11282,MONOMER0-153[i],0.008481764206955046,1,False
G7305,MONOMER0-144[i],0.008481764206955046,1,False
G7304,MONOMER0-150[c],0.008481764206955046,1,False
EG11150,MONOMER0-152[c],0.008481764206955046,1,False
G7303,MONOMER0-143[i],0.008481764206955046,1,False
EG10330,FUM-FLAVO[c],0.008481764206955046,1,False
EG10331,FUM-FE-S[c],0.008481764206955046,1,False
EG10332,FUM-MEMB1[m],0.008481764206955046,1,False
EG12037,YEJA-MONOMER[p],0.008481764206955046,1,False
EG12040,YEJE-MONOMER[i],0.008481764206955046,1,False
G6944,SUCCORNTRANSAM-MONOMER[c],0.008481764206955046,1,False
EG12041,YEJF-MONOMER[i],0.008481764206955046,1,False
G7306,MONOMER0-151[i],0.008481764206955046,1,False
G7301,MONOMER0-141[i],0.008481764206955046,1,False
G7302,MONOMER0-142[i],0.008481764206955046,1,False
G7597,G7597-MONOMER[c],0.008905852417302799,1,False
G7686,G7686-MONOMER[m],0.009329940627650551,1,False
G7948,G7948-MONOMER[c],0.009329940627650551,1,False
G7685,G7685-MONOMER[i],0.009329940627650551,1,False
G7345,G7345-MONOMER[m],0.009329940627650551,1,False
G7874,G7874-MONOMER[i],0.009329940627650551,1,False
G7875,G7875-MONOMER[i],0.009329940627650551,1,False
EG10821,RCSB-MONOMER[c],0.009329940627650551,3,False
EG10782,PSTA-MONOMER[m],0.010178117048346057,1,False
G7545,G7545-MONOMER[i],0.010178117048346057,1,False
EG10783,PSTB-MONOMER[i],0.010178117048346057,1,False
G0-8601,MONOMER0-561[i],0.010178117048346057,1,False
G7544,G7544-MONOMER[i],0.010178117048346057,1,False
EG10734,PSTS-MONOMER[p],0.010178117048346057,1,False
EG10784,PSTC-MONOMER[i],0.010178117048346057,1,False
EG11069,EG11069-MONOMER[c],0.010178117048346057,1,False
EG11071,EG11071-MONOMER[c],0.010178117048346057,1,False
EG10750,POTB-MONOMER[i],0.01102629346904156,1,False
EG10751,POTC-MONOMER[i],0.01102629346904156,1,False
EG10752,POTD-MONOMER[p],0.01102629346904156,1,False
EG10749,POTA-MONOMER[i],0.01102629346904156,1,False
G7288,G7288-MONOMER[c],0.011450381679389313,1,False
G7287,G7287-MONOMER[c],0.01173310715295448,1,False
G6359,G6359-MONOMER[p],0.011874469889737066,1,False
EG10313,EG10313-MONOMER[l],0.011874469889737066,1,False
EG10314,EG10314-MONOMER[l],0.011874469889737066,1,False
EG10315,EG10315-MONOMER[l],0.011874469889737066,1,False
EG12554,SGCA-MONOMER[c],0.011874469889737066,1,False
EG10308,EG10308-MONOMER[e],0.011874469889737066,1,False
EG12556,SGCC-MONOMER[i],0.011874469889737066,1,False
EG12661,GLTJ-MONOMER[i],0.011874469889737066,1,False
Unknown,Pi[p],0.011874469889737066,1,False
G0-10241,MONOMER0-2121[c],0.011874469889737066,1,False
Unknown,PHOR-CPLX[c],0.011874469889737066,1,False
EG11947,NRFD-MONOMER[i],0.011874469889737066,1,False
EG12662,GLTK-MONOMER[i],0.011874469889737066,1,False
EG12663,GLTL-MONOMER[i],0.011874469889737066,1,False
EG11946,NRFC-MONOMER[c],0.011874469889737066,1,False
G6514,TORS-MONOMER[i],0.012298558100084818,2,False
EG12057,CCMC-MONOMER[i],0.01272264631043257,2,False
EG10593,MGLB-MONOMER[p],0.01272264631043257,1,False
EG12169,EG12169-MONOMER[m],0.01272264631043257,2,False
EG10594,MGLC-MONOMER[i],0.01272264631043257,1,False
EG10592,MGLA-MONOMER[i],0.01272264631043257,1,False
G6381,G6381-MONOMER[c],0.01272264631043257,1,False
G6382,G6382-MONOMER[c],0.01272264631043257,1,False
EG12055,CCME-MONOMER[i],0.01272264631043257,1,False
G6380,G6380-MONOMER[c],0.01272264631043257,1,False
G7880,G7880-MONOMER[c],0.013146734520780322,1,False
G6711,G6711-MONOMER[c],0.013570822731128074,1,False
G6710,G6710-MONOMER[c],0.013570822731128074,1,False
G6709,G6709-MONOMER[c],0.013570822731128074,1,False
G6713,G6713-MONOMER[c],0.013570822731128074,1,False
G7334,HCAC-MONOMER[c],0.013570822731128074,1,False
M015,HCAA2-MONOMER[c],0.013570822731128074,1,False
G7336,HCAD-MONOMER[c],0.013570822731128074,1,False
M009,PHENYLPRODIOXY-MONOMER[c],0.013570822731128074,1,False
G6277,G6277-MONOMER[c],0.013994910941475827,1,False
G6431,YLIC-MONOMER[i],0.01441899915182358,1,False
G6430,YLIB-MONOMER[p],0.01441899915182358,1,False
G6432,YLID-MONOMER[i],0.01441899915182358,1,False
G6429,YLIA-MONOMER[i],0.01441899915182358,1,False
EG11788,FCL-MONOMER[c],0.014843087362171332,1,False
EG11008,EG11008-MONOMER[p],0.015267175572519083,1,False
EG11011,EG11011-MONOMER[i],0.015267175572519083,1,False
G7366,G7366-MONOMER[c],0.015267175572519083,1,False
EG11010,EG11010-MONOMER[i],0.015267175572519083,1,False
EG10684,EG10684-MONOMER[o],0.015267175572519083,1,False
EG11007,EG11007-MONOMER[i],0.015267175572519083,1,False
G7292,G7292-MONOMER[c],0.01554990104608425,1,False
G7405,G7405-MONOMER[i],0.016963528413910092,1,False
EG11405,CYDD-MONOMER[i],0.016963528413910092,1,False
EG10012,CYDC-MONOMER[i],0.016963528413910092,1,False
G7406,G7406-MONOMER[i],0.016963528413910092,1,False
G6875,G6875-MONOMER[i],0.017811704834605598,2,False
G6876,G6876-MONOMER[i],0.017811704834605598,2,False
G6874,G6874-MONOMER[i],0.017811704834605598,2,False
G7060,G7060-MONOMER[i],0.017811704834605598,1,False
G6871,G6871-MONOMER[i],0.017811704834605598,2,False
G6872,G6872-MONOMER[i],0.017811704834605598,2,False
G6873,G6873-MONOMER[c],0.017811704834605598,2,False
G7059,G7059-MONOMER[p],0.017811704834605598,1,False
G7158,G7158-MONOMER[c],0.01795306757138818,1,False
EG10393,ANGLYC3PDEHYDROGSUBUNITC-MONOMER[i],0.021204410517387615,1,False
EG10392,ANGLYC3PDEHYDROGSUBUNITB-MONOMER[c],0.021204410517387615,1,False
EG10391,ANGLYC3PDEHYDROGSUBUNITA-MONOMER[c],0.021204410517387615,1,False
G6174,G6174-MONOMER[c],0.021204410517387615,1,False
EG10509,HYDROPEROXIDII-MONOMER[c],0.022900763358778626,1,False
EG12012,YEHZ-MONOMER[i],0.02374893977947413,1,False
EG12009,YEHW-MONOMER[i],0.02374893977947413,1,False
G6852,PD01896[c],0.02374893977947413,1,False
EG12011,YEHY-MONOMER[i],0.02374893977947413,1,False
EG12010,YEHX-MONOMER[i],0.02374893977947413,1,False
EG10142,CELC-MONOMER[c],0.024597116200169637,1,False
EG10141,CELB-MONOMER[i],0.024597116200169637,1,False
EG10140,CELA-MONOMER[c],0.024597116200169637,1,False
EG11827,RIB5PISOMB-MONOMER[c],0.02502120441051739,1,False
EG10682,PABASYN-COMPII-MONOMER[c],0.02544529262086514,1,False
EG10683,PABASYN-COMPI-MONOMER[c],0.02544529262086514,1,False
EG11811,EG11811-MONOMER[c],0.026929601357082274,1,False
EG12768,TAGAALDOL1-MONOMER[c],0.026929601357082274,1,False
EG11143,DHHB-METHYLTRANSFER-MONOMER[c],0.02714164546225615,1,False
G7582,G7582-MONOMER[c],0.02714164546225615,1,False
G6365,OCTAPRENYL-METHYL-METHOXY-BENZOQ-OH-MON[c],0.02714164546225615,1,False
EG11474,EG11474-MONOMER[c],0.02714164546225615,1,False
EG11333,EG11333-MONOMER[c],0.02714164546225615,1,False
EG11473,2-OCTAPRENYL-METHOXY-BENZOQ-METH-MONOMER[c],0.02714164546225615,1,False
EG11324,OCTAPRENYL-METHOXYPHENOL-OH-MONOMER[c],0.02714164546225615,1,False
EG10555,MALF-MONOMER[m],0.02883799830364716,1,False
EG10554,MALE-MONOMER[m],0.02883799830364716,1,False
